YearMonth,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
2006-10-01,27.738676731793962,28.500666074600357,10.218028419182948,6.952264653641207,15.256285057948489,0.0204201236678508,2.784466562166963,0.3906290949156306
2006-11-01,32.99124452782989,24.110694183864915,9.0,11.188868042526579,19.74222943089431,0.016647178236397747,2.449950898999375,0.6053742614133834
2006-12-01,31.897885196374624,19.945015105740183,9.941993957703927,11.901753325272068,20.096776363746223,0.014117488821752264,2.9189255716012084,0.6436478700906345
2007-01-01,30.356179168915272,21.730706961683754,8.914193200215866,9.855021598272138,18.30150411063141,0.016108356718834323,2.73672345008095,0.5449194480572046
2007-02-01,29.609079445145017,26.85372005044136,9.663619167717528,8.628625472887768,17.20710759142497,0.020956086380832285,3.0308393513556116,0.5090831628310214
2007-03-01,29.797495917256395,34.39085465432771,8.04028307022319,7.407185628742515,15.705533373979314,0.026904363908546544,2.07644636050626,0.4463450298040283
2007-04-01,24.178352490421457,38.77892720306514,8.846168582375478,5.196627060176313,11.669044449808428,0.03232932490421456,2.25834487394636,0.3435534141762452
2007-05-01,22.644823788546255,47.073237885462554,8.4643906020558,4.491734019103601,10.99857139904552,0.0355449996328928,2.1382760904001468,0.3073922555372002
2007-06-01,20.707736943907157,45.30889748549323,9.00174081237911,4.058413926499033,10.23840774680851,0.031735716827853,2.227476264700193,0.2762085369439071
2007-07-01,19.363295880149813,42.90842696629213,9.392134831460675,3.9908239700374533,9.60671268483146,0.029698644943820227,2.333063738951311,0.2739299743445693
2007-08-01,21.36584440227704,46.08330170777989,10.026375711574953,4.525806451612903,10.723212340796964,0.030179143643263757,2.4137286057874765,0.3068835526565465
2007-09-01,22.89630627164294,39.50076952674105,9.740669488264718,4.940554059253559,11.449754983070411,0.027102919776837247,2.475853509234321,0.31876697960754136
2007-10-01,26.569011918492887,29.882737408688964,9.662053056516724,6.373125720876586,14.41329902153018,0.02109620178136614,2.463402932141484,0.3827972942137639
2007-11-01,29.79125138427464,24.553986710963454,7.593576965669989,8.616259711431743,17.706886676079733,0.017482570321151716,1.9832947239756367,0.4931407295127353
2007-12-01,28.153805774278215,21.864041994750657,6.719685039370079,8.80921052631579,17.060364453018373,0.016203414173228348,1.9440517661417323,0.4908598098425197
2008-01-01,27.71406570841889,23.373203285420946,7.735369609856263,8.046762589928058,16.32348414322382,0.018311741273100618,2.1944084762577005,0.46437608791067764
2008-02-01,28.683695652173913,27.403804347826085,7.4519021739130435,7.774728260869566,15.997653891304347,0.021104763586956524,1.9225503838315219,0.4573643054347826
